dataset_a,dataset_b,names_only_in_a,names_only_in_b
afl_players_info_raw,afl_players_round_by_round_stats_raw,"['{Adelaide Crows,Brisbane Bears,Brisbane Lions,St Kilda Saints}', '{Adelaide Crows,Brisbane Lions,Collingwood Magpies,Western Bulldogs}', '{Adelaide Crows,Brisbane Lions,Geelong Cats}', '{Adelaide Crows,Brisbane Lions,Gold Coast Suns}', '{Adelaide Crows,Brisbane Lions,Hawthorn Hawks}', '{Adelaide Crows,Brisbane Lions}', '{Adelaide Crows,Carlton Blues,Greater Western Sydney Giants}', '{Adelaide Crows,Carlton Blues}', '{Adelaide Crows,Collingwood Magpies,Geelong Cats}', '{Adelaide Crows,Collingwood Magpies,North Melbourne Kangaroos}', '{Adelaide Crows,Collingwood Magpies,Port Adelaide Power}', '{Adelaide Crows,Collingwood Magpies,Sydney Swans}', '{Adelaide Crows,Collingwood Magpies,West Coast Eagles}', '{Adelaide Crows,Collingwood Magpies}', '{Adelaide Crows,Essendon Bombers,St Kilda Saints}', '{Adelaide Crows,Essendon Bombers}', '{Adelaide Crows,Fitzroy Lions,Sydney Swans}', '{Adelaide Crows,Fremantle Dockers}', '{Adelaide Crows,Geelong Cats,Richmond Tigers}', '{Adelaide Crows,Geelong Cats}', '{Adelaide Crows,Gold Coast Suns,North Melbourne Kangaroos}', '{Adelaide Crows,Gold Coast Suns,Port Adelaide Power}', '{Adelaide Crows,Gold Coast Suns}', '{Adelaide Crows,Greater Western Sydney Giants}', '{Adelaide Crows,Hawthorn Hawks,Melbourne Demons}', '{Adelaide Crows,Hawthorn Hawks,North Melbourne Kangaroos}', '{Adelaide Crows,Hawthorn Hawks}', '{Adelaide Crows,Melbourne Demons,Richmond Tigers}', '{Adelaide Crows,Melbourne Demons}', '{Adelaide Crows,North Melbourne Kangaroos,Western Bulldogs}', '{Adelaide Crows,North Melbourne Kangaroos}', '{Adelaide Crows,Port Adelaide Power,West Coast Eagles}', '{Adelaide Crows,Port Adelaide Power}', '{Adelaide Crows,Richmond Tigers}', '{Adelaide Crows,St Kilda Saints}', '{Adelaide Crows,Sydney Swans}', '{Adelaide Crows,West Coast Eagles}', '{Adelaide Crows,Western Bulldogs}', '{Adelaide Crows}', '{Brisbane Bears,Brisbane Lions,Fitzroy Lions}', '{Brisbane Bears,Brisbane Lions,Fremantle Dockers,Geelong Cats,St Kilda Saints}', '{Brisbane Bears,Brisbane Lions,Geelong Cats}', '{Brisbane Bears,Brisbane Lions,Hawthorn Hawks}', '{Brisbane Bears,Brisbane Lions,North Melbourne Kangaroos}', '{Brisbane Bears,Brisbane Lions,Richmond Tigers}', '{Brisbane Bears,Brisbane Lions,St Kilda Saints}', '{Brisbane Bears,Brisbane Lions,Sydney Swans}', '{Brisbane Bears,Brisbane Lions,Western Bulldogs}', '{Brisbane Bears,Brisbane Lions}', '{Brisbane Bears,Carlton Blues}', '{Brisbane Bears,Collingwood Magpies}', '{Brisbane Bears,Melbourne Demons,Port Adelaide Power}', '{Brisbane Bears,North Melbourne Kangaroos,Sydney Swans}', '{Brisbane Lions,Carlton Blues,Collingwood Magpies}', '{Brisbane Lions,Carlton Blues,Geelong Cats}', '{Brisbane Lions,Carlton Blues}', '{Brisbane Lions,Collingwood Magpies,Essendon Bombers}', '{Brisbane Lions,Collingwood Magpies,Fitzroy Lions}', '{Brisbane Lions,Collingwood Magpies,Fremantle Dockers}', '{Brisbane Lions,Collingwood Magpies}', '{Brisbane Lions,Essendon Bombers,North Melbourne Kangaroos}', '{Brisbane Lions,Essendon Bombers}', '{Brisbane Lions,Fitzroy Lions,Hawthorn Hawks}', '{Brisbane Lions,Fitzroy Lions,Melbourne Demons,North Melbourne Kangaroos}', '{Brisbane Lions,Fitzroy Lions,North Melbourne Kangaroos}', '{Brisbane Lions,Fitzroy Lions}', '{Brisbane Lions,Fremantle Dockers}', '{Brisbane Lions,Geelong Cats,Melbourne Demons}', '{Brisbane Lions,Geelong Cats,North Melbourne Kangaroos}', '{Brisbane Lions,Geelong Cats}', '{Brisbane Lions,Gold Coast Suns,Richmond Tigers}', '{Brisbane Lions,Gold Coast Suns}', '{Brisbane Lions,Greater Western Sydney Giants}', '{Brisbane Lions,Hawthorn Hawks}', '{Brisbane Lions,Melbourne Demons,Western Bulldogs}', '{Brisbane Lions,Melbourne Demons}', '{Brisbane Lions,North Melbourne Kangaroos,Port Adelaide Power}', '{Brisbane Lions,North Melbourne Kangaroos}', '{Brisbane Lions,Port Adelaide Power,Sydney Swans}', '{Brisbane Lions,Port Adelaide Power}', '{Brisbane Lions,Richmond Tigers,St Kilda Saints}', '{Brisbane Lions,Richmond Tigers}', '{Brisbane Lions,St Kilda Saints}', '{Brisbane Lions,Sydney Swans}', '{Brisbane Lions,West Coast Eagles}', '{Brisbane Lions,Western Bulldogs}', '{Brisbane Lions}', '{Carlton Blues,Collingwood Magpies,Port Adelaide Power}', '{Carlton Blues,Collingwood Magpies}', '{Carlton Blues,Essendon Bombers,Geelong Cats,Richmond Tigers}', '{Carlton Blues,Essendon Bombers,Gold Coast Suns}', '{Carlton Blues,Essendon Bombers,Greater Western Sydney Giants}', '{Carlton Blues,Essendon Bombers,Port Adelaide Power}', '{Carlton Blues,Essendon Bombers}', '{Carlton Blues,Fremantle Dockers,Geelong Cats}', '{Carlton Blues,Fremantle Dockers,Greater Western Sydney Giants}', '{Carlton Blues,Fremantle Dockers,Melbourne Demons}', '{Carlton Blues,Fremantle Dockers,Richmond Tigers}', '{Carlton Blues,Fremantle Dockers,St Kilda Saints}', '{Carlton Blues,Fremantle Dockers}', '{Carlton Blues,Geelong Cats,Gold Coast Suns}', '{Carlton Blues,Geelong Cats,Port Adelaide Power}', '{Carlton Blues,Geelong Cats,Sydney Swans}', '{Carlton Blues,Geelong Cats}', '{Carlton Blues,Gold Coast Suns}', '{Carlton Blues,Greater Western Sydney Giants,Sydney Swans}', '{Carlton Blues,Greater Western Sydney Giants,Western Bulldogs}', '{Carlton Blues,Greater Western Sydney Giants}', '{Carlton Blues,Hawthorn Hawks}', '{Carlton Blues,Melbourne Demons,St Kilda Saints}', '{Carlton Blues,Melbourne Demons,Western Bulldogs}', '{Carlton Blues,Melbourne Demons}', '{Carlton Blues,North Melbourne Kangaroos}', '{Carlton Blues,Port Adelaide Power,St Kilda Saints}', '{Carlton Blues,Port Adelaide Power}', '{Carlton Blues,Richmond Tigers,Western Bulldogs}', '{Carlton Blues,Richmond Tigers}', '{Carlton Blues,St Kilda Saints}', '{Carlton Blues,Sydney Swans,Western Bulldogs}', '{Carlton Blues,Sydney Swans}', '{Carlton Blues,West Coast Eagles}', '{Carlton Blues,Western Bulldogs}', '{Carlton Blues}', '{Collingwood Magpies,Essendon Bombers,North Melbourne Kangaroos}', '{Collingwood Magpies,Essendon Bombers,Port Adelaide Power,West Coast Eagles}', '{Collingwood Magpies,Essendon Bombers}', '{Collingwood Magpies,Fitzroy Lions,Hawthorn Hawks}', '{Collingwood Magpies,Fremantle Dockers,North Melbourne Kangaroos}', '{Collingwood Magpies,Fremantle Dockers}', '{Collingwood Magpies,Geelong Cats}', '{Collingwood Magpies,Gold Coast Suns,Richmond Tigers}', '{Collingwood Magpies,Gold Coast Suns}', '{Collingwood Magpies,Greater Western Sydney Giants,Sydney Swans}', '{Collingwood Magpies,Greater Western Sydney Giants,Western Bulldogs}', '{Collingwood Magpies,Greater Western Sydney Giants}', '{Collingwood Magpies,Hawthorn Hawks,Sydney Swans}', '{Collingwood Magpies,Hawthorn Hawks}', '{Collingwood Magpies,Melbourne Demons,Sydney Swans}', '{Collingwood Magpies,Melbourne Demons}', '{Collingwood Magpies,North Melbourne Kangaroos}', '{Collingwood Magpies,Port Adelaide Power,Western Bulldogs}', '{Collingwood Magpies,Port Adelaide Power}', '{Collingwood Magpies,Richmond Tigers,Sydney Swans}', '{Collingwood Magpies,Richmond Tigers,Western Bulldogs}', '{Collingwood Magpies,Richmond Tigers}', '{Collingwood Magpies,St Kilda Saints,Sydney Swans}', '{Collingwood Magpies,St Kilda Saints}', '{Collingwood Magpies,Sydney Swans}', '{Collingwood Magpies,West Coast Eagles}', '{Collingwood Magpies,Western Bulldogs}', '{Collingwood Magpies}', '{Essendon Bombers,Fitzroy Lions,Fremantle Dockers,St Kilda Saints,West Coast Eagles}', '{Essendon Bombers,Fremantle Dockers}', '{Essendon Bombers,Geelong Cats,Hawthorn Hawks}', '{Essendon Bombers,Geelong Cats,Melbourne Demons}', '{Essendon Bombers,Geelong Cats,Western Bulldogs}', '{Essendon Bombers,Geelong Cats}', '{Essendon Bombers,Gold Coast Suns,Greater Western Sydney Giants,Richmond Tigers}', '{Essendon Bombers,Gold Coast Suns}', '{Essendon Bombers,Greater Western Sydney Giants,West Coast Eagles}', '{Essendon Bombers,Greater Western Sydney Giants,Western Bulldogs}', '{Essendon Bombers,Greater Western Sydney Giants}', '{Essendon Bombers,Hawthorn Hawks,Richmond Tigers}', '{Essendon Bombers,Hawthorn Hawks}', '{Essendon Bombers,Melbourne Demons}', '{Essendon Bombers,North Melbourne Kangaroos}', '{Essendon Bombers,Port Adelaide Power,St Kilda Saints}', '{Essendon Bombers,Port Adelaide Power}', '{Essendon Bombers,Richmond Tigers}', '{Essendon Bombers,St Kilda Saints,Sydney Swans}', '{Essendon Bombers,St Kilda Saints}', '{Essendon Bombers,Sydney Swans}', '{Essendon Bombers,Western Bulldogs}', '{Essendon Bombers}', '{Fitzroy Lions,Hawthorn Hawks,Western Bulldogs}', '{Fitzroy Lions,Melbourne Demons}', '{Fitzroy Lions,North Melbourne Kangaroos}', '{Fitzroy Lions,Port Adelaide Power,Richmond Tigers}', '{Fitzroy Lions,Port Adelaide Power}', '{Fitzroy Lions,St Kilda Saints}', '{Fitzroy Lions,Sydney Swans}', '{Fremantle Dockers,Geelong Cats,Port Adelaide Power}', '{Fremantle Dockers,Geelong Cats,Western Bulldogs}', '{Fremantle Dockers,Geelong Cats}', '{Fremantle Dockers,Gold Coast Suns,Hawthorn Hawks}', '{Fremantle Dockers,Gold Coast Suns,Melbourne Demons}', '{Fremantle Dockers,Gold Coast Suns}', '{Fremantle Dockers,Greater Western Sydney Giants,Melbourne Demons}', '{Fremantle Dockers,Greater Western Sydney Giants,Western Bulldogs}', '{Fremantle Dockers,Greater Western Sydney Giants}', '{Fremantle Dockers,Hawthorn Hawks,St Kilda Saints}', '{Fremantle Dockers,Hawthorn Hawks,West Coast Eagles}', '{Fremantle Dockers,Hawthorn Hawks,Western Bulldogs}', '{Fremantle Dockers,Hawthorn Hawks}', '{Fremantle Dockers,Melbourne Demons,North Melbourne Kangaroos}', '{Fremantle Dockers,Melbourne Demons}', '{Fremantle Dockers,North Melbourne Kangaroos}', '{Fremantle Dockers,Port Adelaide Power,West Coast Eagles}', '{Fremantle Dockers,Port Adelaide Power,Western Bulldogs}', '{Fremantle Dockers,Port Adelaide Power}', '{Fremantle Dockers,Richmond Tigers}', '{Fremantle Dockers,St Kilda Saints}', '{Fremantle Dockers,Sydney Swans,Western Bulldogs}', '{Fremantle Dockers,Sydney Swans}', '{Fremantle Dockers,West Coast Eagles}', '{Fremantle Dockers,Western Bulldogs}', '{Fremantle Dockers}', '{Geelong Cats,Gold Coast Suns,Richmond Tigers}', '{Geelong Cats,Gold Coast Suns}', '{Geelong Cats,Greater Western Sydney Giants,Sydney Swans}', '{Geelong Cats,Greater Western Sydney Giants}', '{Geelong Cats,Hawthorn Hawks}', '{Geelong Cats,Melbourne Demons}', '{Geelong Cats,North Melbourne Kangaroos,Richmond Tigers}', '{Geelong Cats,North Melbourne Kangaroos,Western Bulldogs}', '{Geelong Cats,North Melbourne Kangaroos}', '{Geelong Cats,Port Adelaide Power}', '{Geelong Cats,Richmond Tigers}', '{Geelong Cats,St Kilda Saints}', '{Geelong Cats,Sydney Swans}', '{Geelong Cats,West Coast Eagles}', '{Geelong Cats,Western Bulldogs}', '{Geelong Cats}', '{Gold Coast Suns,Greater Western Sydney Giants,Port Adelaide Power}', '{Gold Coast Suns,Greater Western Sydney Giants,Richmond Tigers}', '{Gold Coast Suns,Hawthorn Hawks,Richmond Tigers}', '{Gold Coast Suns,Hawthorn Hawks}', '{Gold Coast Suns,Melbourne Demons}', '{Gold Coast Suns,North Melbourne Kangaroos}', '{Gold Coast Suns,Port Adelaide Power}', '{Gold Coast Suns,Richmond Tigers,St Kilda Saints}', '{Gold Coast Suns,Richmond Tigers}', '{Gold Coast Suns,St Kilda Saints,Sydney Swans,West Coast Eagles}', '{Gold Coast Suns,St Kilda Saints}', '{Gold Coast Suns,Sydney Swans}', '{Gold Coast Suns,West Coast Eagles}', '{Gold Coast Suns,Western Bulldogs}', '{Gold Coast Suns}', '{Greater Western Sydney Giants,Hawthorn Hawks,Melbourne Demons}', '{Greater Western Sydney Giants,Hawthorn Hawks,Port Adelaide Power}', '{Greater Western Sydney Giants,Hawthorn Hawks}', '{Greater Western Sydney Giants,Melbourne Demons,North Melbourne Kangaroos}', '{Greater Western Sydney Giants,Melbourne Demons}', '{Greater Western Sydney Giants,North Melbourne Kangaroos}', '{Greater Western Sydney Giants,Port Adelaide Power}', '{Greater Western Sydney Giants,Richmond Tigers}', '{Greater Western Sydney Giants,St Kilda Saints,Western Bulldogs}', '{Greater Western Sydney Giants,St Kilda Saints}', '{Greater Western Sydney Giants,West Coast Eagles}', '{Greater Western Sydney Giants,Western Bulldogs}', '{Greater Western Sydney Giants}', '{Hawthorn Hawks,Melbourne Demons,St Kilda Saints}', '{Hawthorn Hawks,Melbourne Demons,West Coast Eagles}', '{Hawthorn Hawks,Melbourne Demons}', '{Hawthorn Hawks,North Melbourne Kangaroos,Western Bulldogs}', '{Hawthorn Hawks,North Melbourne Kangaroos}', '{Hawthorn Hawks,Port Adelaide Power,St Kilda Saints}', '{Hawthorn Hawks,Port Adelaide Power}', '{Hawthorn Hawks,Richmond Tigers,Western Bulldogs}', '{Hawthorn Hawks,Richmond Tigers}', '{Hawthorn Hawks,St Kilda Saints}', '{Hawthorn Hawks,Sydney Swans,West Coast Eagles}', '{Hawthorn Hawks,Sydney Swans}', '{Hawthorn Hawks,West Coast Eagles}', '{Hawthorn Hawks,Western Bulldogs}', '{Hawthorn Hawks}', '{Melbourne Demons,North Melbourne Kangaroos,Port Adelaide Power}', '{Melbourne Demons,North Melbourne Kangaroos}', '{Melbourne Demons,Port Adelaide Power,Richmond Tigers}', '{Melbourne Demons,Port Adelaide Power}', '{Melbourne Demons,Richmond Tigers}', '{Melbourne Demons,St Kilda Saints,Western Bulldogs}', '{Melbourne Demons,St Kilda Saints}', '{Melbourne Demons,Sydney Swans}', '{Melbourne Demons,West Coast Eagles}', '{Melbourne Demons,Western Bulldogs}', '{Melbourne Demons}', '{North Melbourne Kangaroos,Port Adelaide Power}', '{North Melbourne Kangaroos,Richmond Tigers,West Coast Eagles}', '{North Melbourne Kangaroos,Richmond Tigers}', '{North Melbourne Kangaroos,St Kilda Saints,Western Bulldogs}', '{North Melbourne Kangaroos,St Kilda Saints}', '{North Melbourne Kangaroos,Sydney Swans}', '{North Melbourne Kangaroos,West Coast Eagles}', '{North Melbourne Kangaroos,Western Bulldogs}', '{North Melbourne Kangaroos}', '{Port Adelaide Power,Richmond Tigers}', '{Port Adelaide Power,St Kilda Saints}', '{Port Adelaide Power,Sydney Swans}', '{Port Adelaide Power,West Coast Eagles}', '{Port Adelaide Power,Western Bulldogs}', '{Port Adelaide Power}', '{Richmond Tigers,St Kilda Saints}', '{Richmond Tigers,Sydney Swans,West Coast Eagles}', '{Richmond Tigers,Sydney Swans}', '{Richmond Tigers,West Coast Eagles}', '{Richmond Tigers,Western Bulldogs}', '{Richmond Tigers}', '{St Kilda Saints,Sydney Swans,Western Bulldogs}', '{St Kilda Saints,Sydney Swans}', '{St Kilda Saints,West Coast Eagles}', '{St Kilda Saints,Western Bulldogs}', '{St Kilda Saints}', '{Sydney Swans,West Coast Eagles}', '{Sydney Swans,Western Bulldogs}', '{Sydney Swans}', '{West Coast Eagles,Western Bulldogs}', '{West Coast Eagles}', '{Western Bulldogs}']","['Adelaide Crows', 'Brisbane Bears', 'Brisbane Lions', 'Carlton Blues', 'Collingwood Magpies', 'Essendon Bombers', 'Fitzroy Lions', 'Fremantle Dockers', 'Geelong Cats', 'Gold Coast Suns', 'Greater Western Sydney Giants', 'Hawthorn Hawks', 'Melbourne Demons', 'North Melbourne Kangaroos', 'Port Adelaide Power', 'Richmond Tigers', 'St Kilda Saints', 'Sydney Swans', 'West Coast Eagles', 'Western Bulldogs']"
