player_id,player_name,avg_fantasy,std_fantasy,matches
43974,394771,33.333333333333336,4.7354242074224375,12
44210,414461,24.8,5.540758070878027,5
46322,619488,38.75,6.041522986797287,8
45093,485461,38.75,6.041522986797287,8
45163,490423,49.0,6.572670690061994,6
44108,405668,47.142857142857146,6.938505396903366,7
46143,618461,47.142857142857146,6.938505396903366,7
46139,618452,50.857142857142854,7.1514234347336165,7
46231,618938,35.2,7.362064927722385,5
44724,454777,16.75,7.667184247539268,8
